,Sigma,Mu,Div
SWEB,0.610562425664393,-0.0018381071941029267,1.17
SWI,0.4570611484128167,-0.0004990565485426414,0.0
SWIM,0.7785883378558371,-0.0050133149123656635,0.0
SWK,0.31562234527389155,0.0001599259334763294,3.98
SWKS,0.6414877160690429,0.0005241924556246414,2.19
SWN,0.4952909722272387,0.00017692776425881686,0.0
SWTX,0.8247748225007988,0.00016751463983137157,0.0
SWVL,1.0072260299813776,-0.009436875303402528,0.0
SWX,0.2563218003813176,0.00015191197522690232,4.06
SXC,0.5631379260039708,-0.00023532413248873878,3.55
SXI,0.35104602956076253,0.0002591471072800023,0.96
SXT,0.26653616794864204,0.0002176663722508002,2.31
SY,0.7603377746876474,-0.0028644799212123534,0.0
SYBX,0.8109040316909354,-0.002281630425170172,0.0
SYF,0.3898792215270078,0.00016828392228975095,3.02
SYK,0.3198978264025815,0.0006089653192176964,1.09
SYLD,0.22260003162172518,0.00035216319884596005,1.72
SYM,0.935301620154829,0.00033322350924947837,0.0
SYNA,0.5523750783257434,0.0004532364389595425,0.0
SYNH,0.5126582779034211,0.000284046197379425,0.0
SYPR,0.8611409727599144,-0.0004122436081898114,0.0
SYRS,0.8409145633950381,-0.002396520143624304,0.0
SYY,0.2694778958596366,0.00035207787732202293,2.63
SZK,0.5305509646045953,-0.0010491234760109523,0.58
T,0.25709656610515924,4.92316772188223e-05,6.02
TA,0.708857301160555,-0.000295798314086977,0.0
TAC,0.30869814478372287,-0.00010819603913884213,1.95
TACT,0.6299746931643753,1.2078790707671417e-05,0.0
TAGS,0.3148120621362466,-0.00017006650172158265,0.0
TAIL,0.15218073643820387,-0.0003400436177309409,1.52
TAK,0.22521627691221488,-9.624378284218575e-05,4.14
TAL,0.6754329431452988,0.0003376993198712091,0.0
TALK,0.735918354254909,-0.004601363540951254,0.0
TALO,0.7395634177355248,-0.0005603858389526792,0.0
TAN,0.46256640704523866,-0.00034275032302863407,0.12
TAOP,1.0348437921800036,-0.0006159050331401926,0.0
TAP,0.32405962866148247,0.00019421366190724645,3.16
TARA,1.1354181294472572,-0.0024290219529980164,0.0
TARK,1.3431460988610937,-0.007871405116235488,0.0
TARO,0.45950173512305015,0.0004617125151225342,0.0
TARS,0.7388294245603472,-0.0006111658390065972,0.0
TASK,0.9116612474287843,-0.0015550322184228248,0.0
TAST,0.6111143207186078,-0.0005979218986964212,0.0
TBBK,0.526438609996344,0.00012037301405604273,0.0
TBF,0.14742134795778095,-0.00022990290883568708,0.38
TBI,0.5654712301930129,0.000528209187928916,0.0
TBIL,0.006633249367665803,1.9071769033667013e-05,1.84
TBIO,1.0141090538583575,-0.007068344019519109,0.0
TBLA,0.7181985525046874,-0.0031980395365531246,0.0
TBLT,1.4608183924498723,-0.0074480745523802325,0.0
TBNK,0.24286215184546733,0.00013888181689870093,4.74
TBPH,0.5492587039899552,-0.0003296756941448302,0.0
TBT,0.3024875557438445,-0.0005889569448181851,0.48
TCBI,0.4060517096176305,0.0003310297131728286,0.0
TCBK,0.39598779837773607,0.00032383355999716023,2.75
TCDA,1.6209339742608235,-0.00452516980956073,0.0
TCHI,0.47128340159958976,-0.0012556647830955182,1.54
TCMD,0.5667690606277961,2.191883595990847e-05,0.0
TCN,0.3270514138136991,-0.001692186353252205,2.96
TCOM,0.51311207186185,0.0005806692604485869,0.0
TCON,0.8761275765396296,-0.0020784948123932475,0.0
TCPC,0.3180501517674107,-4.338429525769269e-05,12.18
TCRR,0.8097314726287324,-0.002777591074548564,0.0
TCRT,0.9195513604858143,-0.0007333726362206985,0.0
TCS,0.7158397187058357,-0.0009228626405325028,0.0
TCX,0.8172290317592198,-6.64711284792948e-05,0.0
TD,0.2655933471098702,0.0003921954529544977,4.72
TDC,0.40231276022780404,4.813026858138181e-05,0.0
TDCX,0.9416395454906787,-0.0013759048634042572,0.0
TDG,0.3465395118524681,0.0007715659238355762,0.0
TDIV,0.1919059620897466,0.00033475534717158125,2.37
TDOC,0.6523319296779102,0.00011583286753529276,0.0
TDS,0.33675649626195403,-8.995057346303897e-05,7.13
TDUP,1.0692238940562135,-0.0061251801798217365,0.0
TDW,0.5212259941461014,-0.0003035445544142397,0.0
TDY,0.40743175768760276,0.0006637800575865087,0.0
TEAM,0.5152356609447165,0.0010201498073884767,0.0
TECB,0.3029715700594685,8.646417182658474e-05,0.55
TECH,0.40400134811709026,0.0008265002318699142,0.44
TECK,0.5908026525794802,0.0004274429834742631,1.0
TECL,0.6611785563108861,0.0011929605996760634,0.18
TECS,0.6577118466976145,-0.0032101430489304,0.44
TEF,0.2999134476031409,5.39518767324105e-05,7.91
TEL,0.32405827562109657,0.0002767518449377338,1.77
TELA,0.7136593120628787,-0.00018858328451525522,0.0
TELL,0.8271998580204196,-0.00023648218518093668,0.0
TENB,0.5312948566079373,0.0002079118398301433,0.0
TEO,0.48567659296457666,-0.00022220648697684477,6.78
TER,0.5242723050233148,0.00041733832129620433,0.42
TEVA,0.3853014496486021,0.0003004753264360931,0.0
TEX,0.5409469552148453,0.00017831866218192115,1.14
TFC,0.3307432785155265,0.00022733886716144592,6.52
TFFP,0.775802017203396,-0.001965731251816457,0.0
TFI,0.06358125828735671,7.0370430005483165e-06,1.95
TFII,0.38382487775203483,0.00046108028286322877,1.17
TFIN,0.42244361380894363,0.0006554304477177434,0.0
TFLO,0.02339466729222624,2.7501504384509946e-06,2.38
TFSL,0.24078103189409825,5.077699597891196e-05,8.85
TFX,0.267721190706764,0.0003825572257666445,0.6
TG,0.4080819814726611,0.0001288890597075121,4.86
TGB,0.7442810852193649,-0.00026259428495445744,0.0
TGH,0.5546895768329938,0.0001568213922350765,3.74
TGI,0.5062996702407826,-5.036929147294482e-06,0.0
TGLS,0.5005389337386352,0.00042724339024332697,0.91
TGNA,0.35141147294351016,7.410377698516396e-05,2.45
TGS,0.5231069026327538,9.917258770619207e-06,0.0
TGT,0.32269356610521815,0.0003989245837801132,2.73
TGTX,1.5396232397638767,-0.0009236317750590523,0.0
TH,0.826072337161283,0.0003549700881700682,0.0
THC,0.5217508310425472,-8.814984003510134e-06,0.0
THCH,0.6100592222865722,-0.0027450322994152453,0.0
THCX,0.5472848236200502,-0.002563419157017311,1.21
THD,0.27594692296434975,9.962896692512946e-05,2.63
THFF,0.3442828113192443,0.00022914306153495,2.76
THG,0.3195095398357908,0.00025066696290685525,2.49
THO,0.40903169497448333,0.0005015454915260694,2.25
THR,0.36369353810150357,0.00016760476825155034,0.0
THRM,0.8518701884758735,6.168562418596427e-05,0.0
THRN,0.6861495119329764,-0.002288484089752015,0.0
THRY,0.5824424072857423,0.0006543335686049922,0.0
THS,0.3335455949592696,0.00011571764813284444,0.0
THTX,0.8008221115020275,-5.326337466253513e-05,0.0
TIG,0.8690579969580173,-0.0015318153592216817,0.0
TIGO,0.45236342789859313,-0.0016657338490370563,0.0
TIGR,0.981511671174073,-0.0012200038373560453,0.0
TIL,0.9733662412330241,-0.008304252227439423,0.0
TILE,0.5459296890340014,1.3631064916066224e-05,0.5
TILL,0.1919845902785282,-0.0009096012144213175,0.75
TIMB,0.5003092211630495,-1.7269180190783864e-05,6.15
TIME,0.3854470356593899,-0.001982733305330395,0.0
TINT,0.2888805400415129,-0.0011017170299737658,0.64
TINY,0.36647291368695323,-0.001144562166388009,0.16
TIP,0.06422367800983854,9.18340444900531e-06,6.4
TIPD,0.20837879709144205,0.000470356537718744,9.41
TIPL,0.18417743416343177,-0.0013175646561808516,5.43
TIPT,0.5033066254344414,0.00034256964183079487,1.32
TIPX,0.04979709979667091,-3.340284129015417e-05,5.76
TISI,0.6278880014097837,-0.0002930137702211412,0.0
TITN,0.5651404603012761,0.0003620784855412525,0.0
TIXT,0.37161071130860734,-0.0008924444698279369,5.02
TJX,0.3401245937424821,0.0006136528689626577,1.58
TK,0.4980684543178762,-0.00013604846589821673,0.0
TKAT,1.3452672784603976,-0.000708659785056017,0.0
TKC,0.47860945004804384,-0.00035882572098541683,1.77
TKR,0.3666012318448504,0.00022815453487906427,1.5
TLH,0.10257152177312756,1.8561125791757182e-05,2.89
TLIS,0.7895489183610567,-0.008718295987969192,0.0
TLRY,1.1866817386782873,-0.0018903418273553605,0.0
TLS,1.062845474902612,-0.0026042379254602893,0.0
TLSA,1.180874994554968,-0.0009903763385270704,0.0
TLT,0.14315651650344088,3.8878277954535564e-05,2.69
TLYS,0.5424053908669444,-0.00023087588995629365,0.0
TM,0.2693318257925956,0.00018669507572548652,2.57
TMAT,0.3480804830154739,-0.001427109500044837,0.32
TMC,1.2116979031593502,-0.007608321356495301,0.0
TMCI,0.6542032616852328,-0.00024599748668931447,0.0
TMDX,0.7275915059111207,0.0010988467226077504,0.0
TME,0.6131376979387442,-0.0005149160720273987,0.0
TMF,0.45708106828501754,-0.00018707507787740966,1.46
TMFC,0.246665026016575,0.0003441257951557071,0.25
TMHC,0.460680766935388,0.00011247536918792141,0.0
TMO,0.29049483762310885,0.0004938357864361096,0.25
TMP,0.3947397985025124,0.00023071207261040157,3.52
TMPO,0.5637724600308822,-0.004401114962495759,0.0
TMQ,0.660698380026242,-0.000799421991159443,0.0
TMST,0.7293087971357585,-0.00034013434053415856,0.0
TMUS,0.44158457822445585,0.0002372160451637795,0.0
TMV,0.4593124663055481,-0.0009047079233995775,0.18
TNA,0.7340607038250961,0.0004659401886640246,0.33
TNC,0.3673185290561408,0.00023382289702046698,1.59
TNDM,0.7803943266865464,-0.0006334631054259658,0.0
TNET,0.4304426147365213,0.0005740253216731765,0.0
TNK,0.5872798231937273,-0.00043501436284033374,0.0
TNL,0.48412884724130717,0.00021935808114404811,4.44
TNP,0.45415604643568525,-0.00015291728862018531,1.3
TNYA,1.0440582688152866,-0.005678717266922675,0.0
TOKE,0.3851380489213854,-0.0015175678592026128,2.24
TOL,0.44454429166225584,0.0005049439210768793,1.44
TOLZ,0.1782440783210868,4.64166306343544e-05,2.97
TOST,0.815614646901942,-0.0038731758311334047,0.0
TOTL,0.0417600112457069,-0.00011261062881109855,4.76
TOUR,0.7682410316408936,-0.0008715898171400639,0.0
TOWN,0.38401012297981163,0.00026509702625582895,3.33
TPB,0.5138175109350828,0.000454286811372324,1.27
TPC,0.5470972646404557,-0.00018405372283109277,0.0
TPG,0.4867256421857509,-0.0008274626108255815,7.35
TPH,0.41385853755681035,-9.789047489779743e-06,0.0
TPIC,0.648548172641096,-0.00017918389730957953,0.0
TPOR,0.7651820094261321,-9.5738711084806e-05,0.04
TPR,0.44298349423605543,0.0004914565231749897,2.89
TPST,0.9568446849146779,-0.0028581895339488753,0.0
TPVG,0.5394421893069484,-0.0001826213295855079,14.56
TPX,0.5582425554697995,0.0004553274886247447,1.14
TPYP,0.2577949245949877,-7.236406290463295e-06,4.53
TQQQ,0.622515158589311,0.0011371020848711683,0.46
TR,0.24487843858047165,0.0002615660287148136,0.81
TRC,0.34218852928257765,-9.341961733760818e-05,0.0
TREE,0.6184020621524107,0.0002952800048266693,0.0
TREX,0.5473765074831068,0.0005681432570956499,0.0
TRGP,0.5314771638412168,0.000359065568553382,1.93
TRHC,0.7779676550670368,-0.0006992569879590642,0.0
TRI,0.23986562715442405,0.0002523779943586596,1.6
TRIB,0.685516007894792,-0.00036594411473700857,0.0
TRIN,0.3230470280889333,-0.0006540059318033683,14.68
TRIP,0.4990919027004936,-0.00015197779891000635,0.0
TRIRF,1.506262412709038,-0.007416421434531968,0.0
TRMB,0.5088768462496743,0.0004129077671279126,0.0
TRMD,0.6769731502291321,0.0011006485693544866,9.04
TRMK,0.36333795239366873,0.0002795414730320363,3.58
TRMR,0.657934264539973,-0.0026375209051658077,0.0
TRN,0.3877749417937142,0.00023793277759258982,4.46
TRNO,0.23921235038516062,0.00034358145359054666,2.56
TROO,1.170181994728593,-0.0006886781308691241,0.0
TROW,0.3810225741498382,0.0004887285912544668,4.58
TROX,0.6230453720973044,-5.284242003536677e-05,3.63
TRP,0.2297258576610862,0.00011957303912811934,6.62
TRS,0.5096669309867011,0.0002761652023031751,0.54
TRST,0.337515840717231,0.00013888395126841253,4.35
TRTN,0.45482422532028116,0.0003093080824550121,4.41
TRTX,0.6096035059993969,-0.0007719079426044778,12.42
TRU,0.31759311022973724,0.0004246732685449106,0.68
TRUE,0.6545104464229127,-0.0006391733227618781,0.0
TRUP,0.5484640943794864,0.0006706189492742754,0.0
TRV,0.2751865067676478,0.0003037858237732841,2.17
TRVG,0.6700471775102724,-0.0014300350820682709,0.0
TRVI,1.0819446585443449,-0.0015288557461414338,0.0
TRVN,0.9377038687409878,-0.0021082421354912052,0.0
TRX,0.760093820716408,-0.00019271759334243496,0.0
TS,0.41637650470300536,0.00045506092212239127,4.4
TSAT,0.49119581387104305,-0.0002960991303852015,0.0
TSBK,0.40185205788495576,0.0002465661826114157,3.21
TSCO,0.44924277072023916,0.0008589220746549179,1.79
TSE,0.4865821529999886,5.3226797702448816e-05,2.67
TSEM,0.6181482767749157,-0.00022287061561758497,0.0
TSHA,0.9782380408741627,-0.0041421819251930446,0.0
TSL,0.7641319194064594,-0.010959848083418282,0.49
TSLA,0.569326098381358,0.0013808309760249952,0.0
TSLI,0.6312182593273328,0.007235206686735293,15.8
TSLL,0.9274096503393294,-0.013508743811089607,0.63
TSLQ,0.5980059474728106,0.003959353407704572,0.95
TSLS,0.6029078623122016,0.006958368345101378,5.37
TSLX,0.23717970392503548,4.821786168995418e-05,10.53
TSM,0.43946529163258796,0.0003885289425201829,1.96
TSN,0.3387130269195014,0.00024126863815656456,3.35
TSP,1.06610691208991,-0.007393942641204766,0.0
TSQ,0.48139784603980346,-0.0001629535231613322,9.33
TSVT,1.074090598679759,-0.0013229527901969967,0.0
TT,0.33008752643456724,0.0004171224840875439,1.59
TTAC,0.1985282433783886,0.00039083975844075327,0.38
TTC,0.28560498920777694,0.0005151394077678222,1.23
TTCF,0.5830188488065884,-0.0018943850311032681,0.0
TTD,0.707904033761493,0.0017094541287464076,0.0
TTE,0.2900611999386016,0.0002255046998582561,4.98
TTEC,0.538065982451064,0.0001445791262936833,2.85
TTEK,0.4399451275340231,0.0005840326671135768,0.66
TTGT,0.6233319170151231,0.00027747867269938567,0.0
TTI,0.6162013211698083,3.0312332951479427e-05,0.0
TTM,0.46687175946461773,0.0002015031781427268,0.0
TTMI,0.5979277389948261,-7.632005103140954e-05,0.0
TTNP,1.1682720524353083,-0.0013269064929353758,0.0
TTOO,1.0061405475555578,-0.002942327813508063,0.0
TTSH,0.7290285162035016,-0.00041745994126827146,0.0
TTT,0.42009142220505796,-0.0006031639806489018,0.42
TTWO,0.5275317554791716,0.0005068601760011594,0.0
TU,0.32341322977135817,0.0002623081730921751,5.23
TUEM,1.333203627772194,-0.008932096373886665,0.0
TUP,0.5520832284105915,-0.0003454045710638052,0.0
TUR,0.39106718698769644,-6.754753512329008e-05,2.05
TURN,0.6370606764577107,-3.6045656567251133e-05,0.0
TUSK,0.9435100067156343,-0.0002733158830297831,0.0
TUYA,1.099522075043025,-0.00572569144539142,0.0
TV,0.41706022118923947,-0.00017108999342913504,1.91
TVTX,0.8359714627169264,0.0010342674948128504,0.0
TW,0.3328623927885366,0.0006310525438608238,0.52
TWEB,0.44053736257733117,-0.005558513774087097,1.94
TWI,0.6065237520071302,0.00013817243298322853,0.0
TWIN,0.45524694754909345,5.928523894439326e-05,0.0
TWKS,0.5888539462876696,-0.003249225931313302,0.0
TWLO,0.646171899725737,0.00032337118336193824,0.0
TWM,0.5135031949703958,-0.0013973736061182658,0.17
TWND,0.19092364746044277,-0.0002617832832030147,0.0
TWNK,0.2656829860313869,0.0004788956380392744,0.0
TWO,0.39907381957857063,-0.0003987224888295259,16.15
TWOU,0.7311778717578333,-0.00036348656049803925,0.0
TWST,0.8389329133338136,0.00050672548516559,0.0
TX,0.4763153129971868,6.299642140937909e-05,8.65
TXG,0.6960655434469696,-0.00044458742506103637,0.0
TXMD,1.827018704968972,-0.0016786528632223843,0.0
TXN,0.40132323445011675,0.0005106537386933869,2.82
TXRH,0.3757261170100943,0.00045551418628530453,2.1
TXT,0.3762778660723824,0.0002919506350800203,0.12
TYD,0.21864837045609686,-4.397721320458691e-07,0.51
TYL,0.5345142448862862,0.0005659589268928269,0.0
TYLG,0.21899920150387217,-0.0016250570366027608,1.48
TYNE,0.45027297025129165,-0.001473011640019307,0.0
TYO,0.20232546535560994,-0.00043819193519692684,0.1
TYRA,1.0485416194614026,-0.0037728475560660853,0.0
TZA,0.7268208558815776,-0.002919848517552062,1.89
TZOO,0.7913861187217596,-7.398908876883518e-05,0.0
U,0.8611665757374274,-0.0015157991811724182,0.0
UA,0.5190248567073826,-0.0008970249236417505,0.0
UAA,0.5132052200994646,0.00027097645768142946,0.0
UAL,0.6580355932609927,2.4969460703526944e-05,0.0
UAMY,1.3237641682800092,-9.451318810770887e-05,0.0
UAN,0.5345866755274277,-0.0001885791307442903,27.59
UAVS,1.7641793271205408,-0.002250394289013372,0.0
UBA,0.3389134668075695,0.00011364735200749045,5.64
UBER,0.5943891216464721,-0.0005657534672117997,0.0
UBFO,0.5008096561372215,4.506614068068144e-05,6.57
UBOT,0.7417293608373824,-0.0011906487352815053,6.44
UBR,0.6962260115203753,-0.0007986999869398099,0.16
UBS,0.3942417940166241,-3.1389350674955085e-05,1.38
UBSI,0.34903428655619384,0.00021772969685177263,3.96
UBT,0.2977895472360562,8.873953761326842e-05,0.27
UBX,0.9702772513079149,-0.0034983282670698096,0.0
UCBI,0.4686188957870598,-0.00015478410927149795,3.39
UCC,0.4088541428114174,0.0003994643604666704,0.24
UCO,0.7645107074333213,-0.001462423066144509,0.0
UCTT,0.6170321082116168,0.00031452692954902383,0.0
UDMY,0.7035959051280568,-0.0032587079138480172,0.0
UDN,0.08137360629838858,-7.67035212950586e-05,0.69
UDOW,0.517004428851989,0.0008758723215779332,0.96
UDR,0.2978249636461459,0.00017553402746825527,3.74
UE,0.3664606279805176,-0.00026547917811775627,4.53
UEC,0.8123522389798491,-0.00014781226634886165,0.0
UEIC,0.5299153114202949,0.0001189857078067456,0.0
UFCS,0.39899205267414445,0.00020759107814873954,2.48
UFI,0.5325280186685526,-0.00010724057723823312,0.0
UFO,0.30362860034172784,-0.0002712148901805042,3.22
UFPI,0.42568661237787736,0.00046882748451137905,1.26
UGA,0.3765913925451775,4.964673800790772e-05,0.0
UGE,0.34557604478439263,0.00041278748423482305,0.7
UGI,0.2442182076460228,0.0002581754887534704,4.06
UGL,0.3274834903522395,0.00022596119295698234,0.0
UGP,0.4333588664295003,9.670096486084182e-05,0.76
UGRO,3.3061386864251796,8.200578190029397e-05,0.0
UHAL,0.5265270010281896,0.0005011680500055099,0.27
UHAL.B,-0.0,,0.31
UHS,0.34045175194108024,0.0005760613915752261,0.69
UHT,0.2971741066211394,0.0001552852192626203,5.81
UI,0.5264832319795136,0.000974551726220581,0.89
UIHC,0.5792603990775244,-0.0005006146120906404,0.0
UIS,0.6211111430288759,-0.000411385357021029,0.0
UL,0.23645897073286806,0.00024381772767607252,3.72
ULBI,0.6299757673351908,-0.00016313894128739916,0.0
ULCC,0.5428957623957373,-0.00137706545491559,0.0
ULE,0.18774422833010931,-0.00022872663530067137,0.0
ULTA,0.4791357543508125,0.0007209766424783018,0.0
UMBF,0.3083315768813308,0.00023559255787058254,2.37
UMC,0.4858437938136791,-0.0001468665640079091,5.95
UMDD,0.62225561664154,0.0006583962360843119,0.49
UMH,0.29200566042360776,0.00023019266997805973,5.49
UMPQ,0.4494090681322337,0.00017638347052176728,0.0
UNF,0.3230394601890019,0.0003341029291275537,0.65
UNFI,0.5010426583507719,0.00026527269684905664,0.0
UNG,0.46441129114098273,-0.001200219144459352,0.0
UNH,0.3652931928125818,0.0008700294924293768,1.42
UNIT,0.5027420009875877,-0.0008721696141166433,15.11
UNL,0.2970728495483674,-0.00036122064598854297,0.0
UNM,0.4107190169046401,0.00014849876965308795,3.31
UNP,0.27047975989786976,0.0004126176950386536,2.66
UNTY,0.46521112294964445,0.0002108190870123059,2.05
UNVR,0.41363250054194695,0.00019400937990311074,0.0
UONE,1.0517885031457928,-0.00015636425810511243,0.0
UONEK,0.9001862963059774,-0.00033187857241093074,0.0
UP,0.6799561863773756,-0.004256749768119619,0.0
UPAR,0.23239808507920826,-0.0016283739281452389,4.56
UPH,0.6559708402291536,-0.0046252174563031325,0.0
UPLD,0.4773541305277799,-0.00015258704755384097,0.0
UPRO,0.5366091424614581,0.000970488561945051,0.53
UPS,0.24302311430315887,0.00016059049825096623,3.5
UPST,1.3593241838136707,-0.001562654812529044,0.0
UPV,0.4254317513512186,0.0002082228528345344,0.14
UPW,0.38760194682910115,0.00027097597491542043,1.78
UPWK,0.6776040837853539,-0.0006623715471166813,0.0
UPXI,0.907790603663717,-0.0016296456711307973,0.0
URA,0.35504781003165353,-0.0005354891462116925,0.78
URBN,0.5056801242896114,0.0003784124318735385,0.0
URE,0.6129230044365203,-0.0002813749652131163,1.31
URGN,0.6395716271121589,-0.00031926520746807934,0.0
URI,0.5265665233589877,0.0005025004009263436,1.45
URNM,0.5086623569593771,0.0011923122563769692,7.87
UROY,0.8257948153961887,-0.0007413922692097884,0.0
URTH,0.1791265530886661,0.00028102672899919914,1.63
URTY,0.6928121733936139,0.00039505982275194206,0.3
USAC,0.4885843686533349,4.1488379716333314e-05,10.3
USAI,0.33126390215767143,4.75326522157486e-05,5.56
